Index1,Index2,Index3,Value1,Value2
mesh,LI,mesh_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-37.552954 -38.589188 -38.991217 -38.88056  -38.362585 -37.52792
 -36.453902 -35.205853 -33.838224 -32.395874 -30.915194 -29.425246
 -27.948829 -26.503452 -25.102136 -23.754249 -22.466097 -21.241552
 -20.082548 -18.989481 -17.961588 -16.997213 -16.094045 -15.249339
 -14.460052 -13.722972 -13.034845 -12.392452 -11.792627 -11.232369
 -10.708803 -10.219238  -9.761153  -9.332182  -8.93016   -8.553055
  -8.199008  -7.866284  -7.553306  -7.258621  -6.980892  -6.718889
  -6.471492  -6.237676  -6.01649   -5.807059  -5.608594  -5.420348
  -5.241649  -5.071863  -4.910417  -4.756776  -4.610427  -4.470929
  -4.337837  -4.210774  -4.089359  -3.973256  -3.862149  -3.755751
  -3.653789  -3.556014  -3.462198  -3.372122  -3.285585  -3.202401
  -3.122407  -3.045433  -2.971326  -2.899947  -2.831173  -2.764871
  -2.700916  -2.639211  -2.579637  -2.522112  -2.466541  -2.412828
  -2.360885  -2.310664  -2.262042  -2.214993  -2.169425  -2.125295
  -2.082515  -2.041055]"
mesh,NAT,bisector,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[238.910898 165.756143 111.230077  71.436292  42.980181  22.976928
   9.11022   -0.32569   -6.570238 -10.540536 -12.92251  -14.208408
 -14.741093 -14.76418  -14.452411 -13.930084 -13.284469 -12.575965
 -11.84568  -11.121012 -10.419684  -9.752602  -9.125857  -8.542127
  -8.001736  -7.503476  -7.045199  -6.62427   -6.237834  -5.88303
  -5.557077  -5.25734   -4.981383  -4.726954  -4.492     -4.274659
  -4.073251  -3.886269  -3.71236   -3.550319  -3.399077  -3.257676
  -3.125267  -3.00109   -2.884469  -2.77479 ]"
mesh,NAT,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[269.238936 189.053293 128.526131  83.939646  51.719976  28.753432
  12.576873   1.36206   -6.247771 -11.264375 -14.427392 -16.268437
 -17.172222 -17.419561 -17.215384 -16.708622 -16.007022 -15.188214
 -14.307893 -13.405744 -12.50974  -11.639135 -10.806608 -10.019905
  -9.283134  -8.597797  -7.963609  -7.379081  -6.841968  -6.349558
  -5.898895  -5.486897  -5.110483  -4.766621  -4.452393  -4.165033
  -3.901949  -3.66076   -3.439292  -3.235588  -3.047894  -2.874657
  -2.714489  -2.566173  -2.428622  -2.300873]"
mesh,NAT,sh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[20.173836 13.392038  8.753644  5.625068  3.561866  2.228228  1.38828
  0.886412  0.611744  0.485347  0.452438  0.475724  0.530242  0.599578
  0.673194  0.744544  0.809795  0.866939  0.915195  0.954551  0.985479
  1.008691  1.025001  1.035246  1.040231  1.040694  1.037319  1.03071
  1.021405  1.00989   0.996577  0.981842  0.965993  0.949304  0.932002
  0.914282  0.896304  0.878199  0.86008   0.842034  0.824131  0.806432
  0.788982  0.771817  0.754965  0.738447]"
mesh,NAT,mesh_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[243.444965 169.732075 114.672857  74.406918  45.533475  25.168723
  10.992472   1.286042  -5.203867  -9.399472 -11.974755 -13.417657
 -14.079668 -14.212781 -13.99647  -13.557584 -12.984928 -12.339922
 -11.664425 -10.986538 -10.324837  -9.691316  -9.09309   -8.533713
  -8.014151  -7.533666  -7.090499  -6.682383  -6.306801  -5.961139
  -5.642885  -5.349611  -5.079046  -4.829088  -4.597806  -4.383427
  -4.184364  -3.999176  -3.826582  -3.665423  -3.514703  -3.373486
  -3.240996  -3.116505  -2.999378  -2.889026  -2.784942  -2.686643
  -2.593703  -2.505728  -2.422377  -2.343308  -2.268234  -2.196875
  -2.128993  -2.064342  -2.002736  -1.943965  -1.887852  -1.834247
  -1.782993  -1.733948  -1.686981  -1.641976  -1.598825  -1.557417
  -1.517668  -1.479467  -1.442751  -1.407427  -1.373427  -1.340697
  -1.30915   -1.278743  -1.249409  -1.221105  -1.193769  -1.167378
  -1.141861  -1.117201  -1.093349  -1.070266  -1.047931  -1.026302
  -1.005349  -0.985046]"
mesh,NAT,mesh_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-24.88851  -25.704587 -26.14764  -26.284253 -26.171354 -25.857598
 -25.384536 -24.787541 -24.096717 -23.337628 -22.531951 -21.697834
 -20.850333 -20.001582 -19.161257 -18.336832 -17.533977 -16.756799
 -16.008203 -15.290102 -14.603588 -13.949132 -13.326678 -12.735824
 -12.175825 -11.645726 -11.144366 -10.670492 -10.222756  -9.799761
  -9.400087  -9.022363  -8.665241  -8.327449  -8.007746  -7.704986
  -7.418117  -7.146119  -6.888076  -6.643126  -6.410468  -6.189367
  -5.979114  -5.779092  -5.58867   -5.407302  -5.234456  -5.069652
  -4.912431  -4.762378  -4.619063  -4.48214   -4.351243  -4.226035
  -4.106212  -3.991485  -3.881577  -3.776219  -3.675179  -3.578208
  -3.485105  -3.395656  -3.309664  -3.226958  -3.147362  -3.070721
  -2.996883  -2.925701  -2.857062  -2.790834  -2.726898  -2.665156
  -2.6055    -2.54784   -2.492088  -2.438162  -2.385976  -2.33546
  -2.286546  -2.239163  -2.193261  -2.148764  -2.105623  -2.063781
  -2.023189  -1.983804]"
mesh,K,bisector,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[457.646627 342.451119 253.35374  184.357222 131.331685  91.088654
  60.976131  38.768619  22.632148  11.090409   2.980868  -2.594498
  -6.318332  -8.703175 -10.130438 -10.882152 -11.165759 -11.132849
 -10.892842 -10.523106 -10.07709   -9.591202  -9.090206  -8.590931
  -8.104632  -7.638527  -7.196919  -6.781982  -6.394424  -6.033933
  -5.699549  -5.389907  -5.103426  -4.838431  -4.593247  -4.36624
  -4.155865  -3.960672  -3.779327  -3.610609  -3.453406  -3.306711
  -3.169613  -3.041284  -2.920993  -2.808063]"
mesh,K,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 5.17452235e+02  3.88905266e+02  2.90772320e+02  2.14062018e+02
  1.54695734e+02  1.09312795e+02  7.50510170e+01  4.94947700e+01
  3.06552640e+01  1.69354980e+01  7.07961400e+00  1.16110000e-01
 -4.69756600e+00 -7.92455000e+00 -9.99006200e+00 -1.12142640e+01
 -1.18369920e+01 -1.20360390e+01 -1.19413730e+01 -1.16469910e+01
 -1.12207160e+01 -1.07116780e+01 -1.01556030e+01 -9.57842900e+00
 -8.99879600e+00 -8.42986300e+00 -7.88062300e+00 -7.35694800e+00
 -6.86233800e+00 -6.39857000e+00 -5.96614900e+00 -5.56468900e+00
 -5.19317200e+00 -4.85018100e+00 -4.53404900e+00 -4.24297800e+00
 -3.97512700e+00 -3.72867200e+00 -3.50185000e+00 -3.29298500e+00
 -3.10050700e+00 -2.92295300e+00 -2.75898500e+00 -2.60737200e+00
 -2.46700000e+00 -2.33685600e+00]"
mesh,K,sh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[48.249561 34.256075 24.103929 16.798138 11.591612  7.923278  5.37312
  3.628452  2.458114  1.692483  1.20809   0.915989  0.752901  0.674444
  0.649925  0.658383  0.685656  0.722283  0.76205   0.800999  0.836746
  0.86796   0.894036  0.914836  0.93051   0.941387  0.94789   0.950482
  0.949634  0.945805  0.939427  0.930899  0.920578  0.908789  0.895819
  0.881914  0.867292  0.852139  0.836617  0.820851  0.80496   0.789036
  0.773152  0.757374  0.741754  0.72633 ]"
mesh,K,mesh_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[447.405596 337.222937 250.744398 183.372568 131.361043  91.728131
  61.962474  39.932265  23.864613  12.323043   4.170886  -1.473557
  -5.282721  -7.762231  -9.287774 -10.136329 -10.511375 -10.562414
 -10.398836 -10.09884   -9.716235  -9.287238  -8.836585  -8.381547
  -7.934054  -7.50206   -7.09047   -6.702033  -6.337879  -5.998089
  -5.682017  -5.388576  -5.116425  -4.864059  -4.630023  -4.4128
  -4.211001  -4.023295  -3.848469  -3.685367  -3.533013  -3.39047
  -3.256915  -3.131566  -3.013774  -2.902918  -2.798448  -2.699865
  -2.606709  -2.518583  -2.435115  -2.355956  -2.280807  -2.209409
  -2.14148   -2.076812  -2.015168  -1.956382  -1.900253  -1.846622
  -1.795337  -1.746266  -1.699264  -1.654222  -1.611019  -1.569565
  -1.529754  -1.491493  -1.45471   -1.419321  -1.385252  -1.352442
  -1.320816  -1.290336  -1.260923  -1.232549  -1.205139  -1.178669
  -1.153084  -1.128347  -1.104419  -1.081268  -1.058854  -1.037142
  -1.016122  -0.995735]"
mesh,K,mesh_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-18.738981 -19.742547 -20.4293   -20.848068 -21.040903 -21.044539
 -20.891216 -20.609287 -20.223574 -19.755714 -19.224505 -18.64619
 -18.034758 -17.402138 -16.758447 -16.112105 -15.470072 -14.837926
 -14.220065 -13.619871 -13.039854 -12.481757 -11.946676 -11.435219
 -10.947557 -10.483504 -10.042663  -9.624335  -9.227802  -8.852141
  -8.496435  -8.159706  -7.840928  -7.539152  -7.253391  -6.982735
  -6.726255  -6.483118  -6.252498  -6.033621  -5.825765  -5.628254
  -5.440468  -5.26178   -5.091648  -4.929561  -4.775036  -4.627614
  -4.486872  -4.35243   -4.223941  -4.101036  -3.983405  -3.870774
  -3.762845  -3.659387  -3.560139  -3.464888  -3.373435  -3.285569
  -3.201125  -3.119923  -3.041816  -2.966643  -2.894265  -2.824559
  -2.757386  -2.692638  -2.63019   -2.569944  -2.511803  -2.455653
  -2.401407  -2.349002  -2.298332  -2.249311  -2.201874  -2.155954
  -2.111476  -2.068376  -2.026608  -1.986094  -1.946799  -1.908659
  -1.871636  -1.835672]"
mesh,RB,bisector,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 6.29650439e+02  4.74344502e+02  3.54674967e+02  2.62932205e+02
  1.92495958e+02  1.38625615e+02  9.77428820e+01  6.70162360e+01
  4.41658580e+01  2.73659610e+01  1.51752080e+01  6.46654500e+00
  3.60069000e-01 -3.82647400e+00 -6.61210500e+00 -8.38341800e+00
 -9.42501100e+00 -9.94624800e+00 -1.01023090e+01 -1.00094340e+01
 -9.75485300e+00 -9.40241200e+00 -8.99623400e+00 -8.56495200e+00
 -8.12672000e+00 -7.69334000e+00 -7.27268200e+00 -6.86989900e+00
 -6.48818000e+00 -6.12931300e+00 -5.79408500e+00 -5.48251500e+00
 -5.19396800e+00 -4.92727100e+00 -4.68086100e+00 -4.45297400e+00
 -4.24181800e+00 -4.04570000e+00 -3.86309800e+00 -3.69269200e+00
 -3.53335800e+00 -3.38415100e+00 -3.24427000e+00 -3.11303100e+00
 -2.98983000e+00 -2.87412200e+00]"
mesh,RB,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[637.309852 519.874909 402.697883 301.625046 223.269409 163.002134
 116.975222  82.104933  55.907508  36.395056  21.99958   11.498567
   3.942919  -1.401073  -5.095275  -7.565572  -9.13331  -10.041755
 -10.47628  -10.577766 -10.450813 -10.170229  -9.788234  -9.341636
  -8.857266  -8.355312  -7.851178  -7.356567  -6.880159  -6.428067
  -6.004182  -5.610453  -5.247171  -4.913295  -4.606826  -4.325192
  -4.065604  -3.82533   -3.601902  -3.393231  -3.197663  -3.013975
  -2.841317  -2.679136  -2.527069  -2.384855]"
mesh,RB,sh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[68.540275 49.378568 35.338489 25.101033 17.685742 12.355259  8.557192
  5.881243  4.023471  2.756901  1.911487  1.361702  1.016668  0.811176
  0.698856  0.647374  0.634325  0.643939  0.665506  0.692348  0.720525
  0.747731  0.772661  0.794652  0.813439  0.828954  0.841197  0.850177
  0.855911  0.858452  0.857911  0.854462  0.848341  0.839832  0.829258
  0.816966  0.803309  0.78864   0.773288  0.75755   0.741679  0.725876
  0.710294  0.695037  0.680171  0.665731]"
mesh,RB,mesh_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[587.384143 444.572901 334.260436 248.668502 182.614787 131.932385
  93.361962  64.30874   42.665235  26.723478  15.122665   6.796424
   0.916836  -3.152026  -5.890328  -7.655796  -8.714492  -9.265843
  -9.460823  -9.413861  -9.209974  -8.909789  -8.554676  -8.172008
  -7.779607  -7.388952  -7.007363  -6.639484  -6.288298  -5.955793
  -5.6433    -5.351571  -5.080733  -4.830253  -4.59904   -4.385621
  -4.188361  -4.005626  -3.835891  -3.677796  -3.530155  -3.391951
  -3.262308  -3.140477  -3.025808  -2.917733  -2.815752  -2.719422
  -2.628344  -2.542159  -2.460541  -2.383185  -2.309808  -2.240144
  -2.173941  -2.11096   -2.050974  -1.993772  -1.939153  -1.886931
  -1.836935  -1.789006  -1.743003  -1.698795  -1.656264  -1.615307
  -1.57583   -1.537749  -1.500991  -1.46549   -1.431185  -1.398023
  -1.365954  -1.334934  -1.30492   -1.275874  -1.247759  -1.22054
  -1.194184  -1.168659  -1.143935  -1.119983  -1.096774  -1.074282
  -1.05248   -1.031344]"
mesh,RB,mesh_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-14.926598 -16.381929 -17.499826 -18.319844 -18.878654 -19.210707
 -19.348334 -19.321501 -19.157522 -18.880838 -18.512897 -18.072254
 -17.574945 -17.034903 -16.464271 -15.873601 -15.271988 -14.667233
 -14.066015 -13.474046 -12.896195 -12.336501 -11.798153 -11.283418
 -10.793639 -10.329278  -9.890056  -9.475118  -9.083232  -8.712975
  -8.362864  -8.031474  -7.717499  -7.419788  -7.137349  -6.869331
  -6.615012  -6.373756  -6.144992  -5.928189  -5.722825  -5.528387
  -5.344352  -5.170187  -5.00535   -4.849292  -4.701461  -4.561313
  -4.428306  -4.301917  -4.181642  -4.067001  -3.957542  -3.852844
  -3.752518  -3.656212  -3.56361   -3.474428  -3.388417  -3.305356
  -3.225058  -3.147359  -3.072118  -2.999214  -2.928544  -2.860015
  -2.79355   -2.729075  -2.666529  -2.605853  -2.546991  -2.489892
  -2.434508  -2.38079   -2.328691  -2.278165  -2.229169  -2.181657
  -2.135585  -2.090909  -2.047587  -2.005575  -1.96483   -1.925313
  -1.886981  -1.849793]"
mesh,CS,bisector,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[790.346277 602.512065 458.204752 344.372393 258.180914 192.045959
 141.016346 101.70717   71.616662  48.774341  31.601946  18.854882
   9.543858   2.868628  -1.81328   -5.006486  -7.100123  -8.391645
  -9.10774   -9.420206  -9.457502  -9.313699  -9.055711  -8.729107
  -8.363048  -7.975538  -7.578669  -7.181961  -6.793113  -6.417718
  -6.059356  -5.720117  -5.40115   -5.102927  -4.825319  -4.567625
  -4.328698  -4.10714   -3.901513  -3.710491  -3.532939  -3.367906
  -3.214574  -3.072186  -2.939978  -2.81714 ]"
mesh,CS,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[785.942941 602.300681 494.114791 374.408971 285.752251 215.54137
 160.71488  118.060874  85.038925  59.652359  40.312476  25.744064
  14.911823   6.972539   1.249103  -2.792373  -5.568556  -7.403472
  -8.547945  -9.193563  -9.483083  -9.519784  -9.377536  -9.110806
  -8.761873  -8.364035  -7.94241   -7.514443  -7.090918  -6.677436
  -6.276174  -5.887686  -5.512403  -5.151482  -4.806902  -4.481027
  -4.176012  -3.893374  -3.633814  -3.397269  -3.18306   -2.990059
  -2.816801  -2.661574  -2.52247   -2.397448]"
mesh,CS,sh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[95.235232 69.915356 51.122122 37.130912 26.746746 19.088853 13.488032
  9.4313    6.525176  4.469985  3.038685  2.061538  1.413321  1.001213
  0.755215  0.621983  0.561353  0.544785  0.554428  0.58099   0.619536
  0.665666  0.714504  0.761624  0.803845  0.839314  0.867256  0.887698
  0.901245  0.908883  0.911784  0.911136  0.908009  0.903268  0.897528
  0.89116   0.884326  0.877035  0.869214  0.860761  0.851594  0.841673
  0.831002  0.81963   0.807632  0.795099]"
mesh,CS,mesh_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[787.030492 598.824763 457.320306 345.236704 260.377571 194.794994
 143.818996 104.287789  73.834764  50.575406  32.989933  19.861052
  10.202801   3.211889  -1.754497  -5.199016  -7.509866  -8.986255
  -9.858286 -10.300156 -10.439108 -10.364159 -10.137371  -9.805547
  -9.40703   -8.97284   -8.526073  -8.082387  -7.651473  -7.238772
  -6.847026  -6.477524  -6.130853  -5.807165  -5.506103  -5.226727
  -4.967575  -4.726891  -4.502885  -4.293936  -4.098687  -3.91606
  -3.745193  -3.585359  -3.435879  -3.296062  -3.165171  -3.042428
  -2.927039  -2.818226  -2.715274  -2.617547  -2.524513  -2.43574
  -2.350894  -2.269726  -2.192049  -2.117732  -2.04667   -1.978782
  -1.913994  -1.852229  -1.793403  -1.737427  -1.684196  -1.633596
  -1.585508  -1.539803  -1.496351  -1.455021  -1.415684  -1.378212
  -1.342485  -1.308387  -1.275809  -1.24465   -1.214813  -1.186211
  -1.158763  -1.132394  -1.107034  -1.082621  -1.059097  -1.036408
  -1.014507  -0.993349]"
mesh,CS,mesh_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-14.875358 -15.575593 -16.134891 -16.553805 -16.836915 -16.992126
 -17.029824 -16.961861 -16.800721 -16.558971 -16.249268 -15.884437
 -15.47722  -15.039609 -14.58209  -14.113151 -13.639149 -13.164532
 -12.69227  -12.224415 -11.762634 -11.308564 -10.86394  -10.43053
 -10.009947  -9.603501  -9.212126  -8.836412  -8.47668   -8.133092
  -7.805694  -7.494446  -7.199203  -6.919672  -6.655381  -6.405658
  -6.16965   -5.946345  -5.734646  -5.533428  -5.341611  -5.158214
  -4.982391  -4.813457  -4.650885  -4.494295  -4.343427  -4.19812
  -4.05828   -3.923852  -3.794799  -3.671087  -3.552666  -3.439467
  -3.331396  -3.22833   -3.130125  -3.036608  -2.947594  -2.862881
  -2.782255  -2.705501  -2.632401  -2.562739  -2.496305  -2.432898
  -2.37232   -2.314391  -2.258937  -2.205794  -2.154816  -2.105857
  -2.058792  -2.0135    -1.969871  -1.927806  -1.88721   -1.847999
  -1.810097  -1.773432  -1.737937  -1.703553  -1.670225  -1.637901
  -1.606537  -1.576087]"
